x,y,VBM,CBM,BandGap
32.0,9.0,-1.0418670538483226,0.7422435919432596,1.784110645791582
33.0,9.0,-1.0410926816615826,0.7422354845206582,1.7833281661822409
1.0,10.0,-1.0418171966010523,0.7422558887844551,1.7840730853855074
2.0,10.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
3.0,10.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
4.0,10.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
5.0,10.0,-1.0427539992669657,0.7420078604824462,1.7847618597494117
6.0,10.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
7.0,10.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
8.0,10.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
9.0,10.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
10.0,10.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
11.0,10.0,-1.04259671262229,0.7420522966802181,1.784649009302508
12.0,10.0,-1.0423388781125948,0.7421195637421231,1.784458441854718
13.0,10.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
14.0,10.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
15.0,10.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
16.0,10.0,-1.0427539992669657,0.7420078604824462,1.7847618597494117
17.0,10.0,-1.0425795290508841,0.7420567518402063,1.7846362808910903
18.0,10.0,-1.0427024314326958,0.7420236583126205,1.7847260897453163
19.0,10.0,-1.04277805407539,0.7420004903822578,1.7847785444576476
20.0,10.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
21.0,10.0,-1.042900257526074,0.7419600790744213,1.7848603366004951
22.0,10.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
23.0,10.0,-1.0429212982061031,0.7419529368932039,1.784874235099307
24.0,10.0,-1.0429445794657606,0.7419450053122074,1.784889584777968
